"Form.ID","Billing.Year","Location.1","Num.Units","Dwelling.Type","Condo.Complex.Name","Lat","Lon"
4780,2011,"5400 MARTHONA WY
Raleigh, NC
(35.845613135000065, -78.55308991399994)",1,"Single Family",NA,35.8456131350001,-78.5530899139999
4780,2011,"4016 BEARMONT PL
Raleigh, NC
(35.726464891000035, -78.55867617599995)",1,"Single Family",NA,35.726464891,-78.5586761759999
4780,2011,"3626 COLD HARBOUR DR
Raleigh, NC
(35.73005079200004, -78.52913397499998)",1,"Single Family",NA,35.730050792,-78.529133975
4780,2011,"3706 MARSHLANE WY
Raleigh, NC
(35.731523408000044, -78.53812062099996)",1,"Single Family",NA,35.731523408,-78.538120621
4780,2011,"4521 ARCHIBALD WY
Raleigh, NC
(35.87923326200007, -78.56258241199998)",1,"Single Family",NA,35.8792332620001,-78.562582412
4780,2011,"3000 BEN HILL CIR
Raleigh, NC
(35.73967588000005, -78.54305055099996)",1,"Single Family",NA,35.73967588,-78.543050551
1788,2011,"505 BURTON ST
Raleigh, NC
(35.80168008600003, -78.64313728099995)",1,"Single Family",NA,35.801680086,-78.643137281
1798,2011,"7609 FIESTA WY
Raleigh, NC
(35.89143362200008, -78.62322700399994)",1,"Single Family",NA,35.8914336220001,-78.6232270039999
1798,2011,"6717 FOXFIRE PL
Raleigh, NC
(35.878350614000055, -78.61554474099995)",1,"Single Family",NA,35.878350614,-78.615544741
1800,2011,"2924 LEGGING LANE LA
Raleigh, NC
(35.89687354400007, -78.59042960599999)",1,"Single Family",NA,35.8968735440001,-78.590429606
1803,2011,"4620 KRESSON PL
Raleigh, NC
(35.850841038000056, -78.56828735899995)",1,"Single Family",NA,35.850841038,-78.568287359
1805,2011,"2324 STEVENS RD
Raleigh, NC
(35.787984065000046, -78.60739465099994)",1,"Single Family",NA,35.787984065,-78.6073946509999
1815,2011,"612 POWELL DR
Raleigh, NC
(35.78359156600004, -78.71278465099994)",1,"Single Family",NA,35.783591566,-78.7127846509999
1816,2011,"2740 POOLE RD
Raleigh, NC
(35.77163318600003, -78.59563676799996)",1,"Single Family",NA,35.771633186,-78.595636768
1820,2011,"1404 SWALLOW DR
Raleigh, NC
(35.77219319500006, -78.70960089599998)",1,"Single Family",NA,35.7721931950001,-78.709600896
1822,2011,"2628 WADE AVE
Raleigh, NC
(35.80049784500005, -78.66934132199998)",1,"Single Family",NA,35.8004978450001,-78.669341322
1824,2011,"1945 BETRY PL
Raleigh, NC
(35.74398533600004, -78.67054660899998)",1,"Single Family",NA,35.743985336,-78.670546609
1821,2011,"209 LAFAYETTE RD
Raleigh, NC
(35.794427625000026, -78.63016950199994)",1,"Single Family",NA,35.794427625,-78.6301695019999
1829,2011,"401 FURCHES ST
Raleigh, NC
(35.79789484100007, -78.68238976099997)",1,"Single Family",NA,35.7978948410001,-78.682389761
1828,2011,"3341 JO ANNE DR
Raleigh, NC
(35.75015350100006, -78.67805141999997)",1,"Single Family",NA,35.7501535010001,-78.67805142
1832,2011,"5433 INGATE WY
Raleigh, NC
(35.92613343600004, -78.75097703199998)",1,"Single Family",NA,35.926133436,-78.750977032
1838,2011,"1809 MARTIN LUTHER KING BLVD
Raleigh, NC
(35.771088157000065, -78.60994119399999)",1,"Single Family",NA,35.7710881570001,-78.609941194
1841,2011,"3213 BARKER PL
Raleigh, NC
(35.82594598900005, -78.60048441699996)",1,"Single Family",NA,35.825945989,-78.600484417
1839,2011,"1807 BICKETT BLVD
Raleigh, NC
(35.80501248500008, -78.64058612899998)",1,"Single Family",NA,35.8050124850001,-78.640586129
1846,2011,"6601 JOHNSDALE RD
Raleigh, NC
(35.86977994200004, -78.59988407899993)",1,"Single Family",NA,35.869779942,-78.5998840789999
1844,2011,"8340 WYNEWOOD CT
Raleigh, NC
(35.88734878300005, -78.55959915399995)",1,"Single Family",NA,35.887348783,-78.559599154
1848,2011,"616 DENNIS AVE
Raleigh, NC
(35.79929947200003, -78.61215818399995)",1,"Single Family",NA,35.799299472,-78.612158184
1848,2011,"4212 FERRIDAY CT
Raleigh, NC
(35.87922058700008, -78.50373307499996)",1,"Single Family",NA,35.8792205870001,-78.503733075
1849,2011,"6819 EDWELL CT
Raleigh, NC
(35.917364572000054, -78.74609942299998)",1,"Single Family",NA,35.917364572,-78.746099423
1851,2011,"11721 GARDEN WARBLER LA
Raleigh, NC
(35.923529846000065, -78.74329907099997)",1,"Single Family",NA,35.9235298460001,-78.743299071
1852,2011,"2156 HAIG POINT WY
Raleigh, NC
(35.81286759100004, -78.54040098699994)",1,"Single Family",NA,35.812867591,-78.5404009869999
1857,2011,"4112 VIEWMONT DR
Raleigh, NC
(35.741693447000046, -78.57948523399995)",1,"Single Family",NA,35.741693447,-78.5794852339999
1859,2011,"2801 OSHANTER PL
Raleigh, NC
(35.836015780000025, -78.59174666399997)",1,"Single Family",NA,35.83601578,-78.591746664
1862,2011,"6909 WOODMERE DR
Raleigh, NC
(35.875810985000044, -78.66957408299999)",1,"Single Family",NA,35.875810985,-78.669574083
1861,2011,"2528 LAUREL FALLS LA
Raleigh, NC
(35.74723131400003, -78.68212243199997)",1,"Single Family",NA,35.747231314,-78.682122432
1487,2011,"2038 1/2 WAKE FOREST RD
Raleigh, NC
(35.809476689000064, -78.62538878799995)",1,"Single Family",NA,35.8094766890001,-78.625388788
1865,2011,"2605 TRAILWOOD HILLS DR
Raleigh, NC
(35.74522058200006, -78.68377941299997)",1,"Single Family",NA,35.7452205820001,-78.683779413
1873,2011,"704 HAMILTON RD
Raleigh, NC
(35.789983274000065, -78.62222336599996)",1,"Single Family",NA,35.7899832740001,-78.622223366
1873,2011,"2501 GLASCOCK RD
Raleigh, NC
(35.79151696100007, -78.60094187299995)",1,"Single Family",NA,35.7915169610001,-78.600941873
1873,2011,"914 EDISON RD
Raleigh, NC
(35.76486583500008, -78.58455412099994)",1,"Single Family",NA,35.7648658350001,-78.5845541209999
1881,2011,"611 E FRANKLIN ST
Raleigh, NC
(35.78982771600005, -78.62922002099998)",1,"Single Family",NA,35.789827716,-78.629220021
1885,2011,"4127 WHITE PINE DR
Raleigh, NC
(35.83885500200006, -78.69572396599995)",1,"Single Family",NA,35.8388550020001,-78.6957239659999
1893,2011,"3621 PINKHAM WY
Raleigh, NC
(35.88248384900004, -78.51712374199997)",1,"Single Family",NA,35.882483849,-78.517123742
1898,2011,"1004 CASPAN ST
Raleigh, NC
(35.79041422700004, -78.60095915799997)",1,"Single Family",NA,35.790414227,-78.600959158
1898,2011,"1117 CASPAN ST
Raleigh, NC
(35.791240413000025, -78.59874447199996)",1,"Single Family",NA,35.791240413,-78.598744472
1902,2011,"2522 CRESCENT FOREST DR
Raleigh, NC
(35.75469579500003, -78.56454705199997)",1,"Single Family",NA,35.754695795,-78.564547052
1905,2011,"7521 MILESTONE CT
Raleigh, NC
(35.88314871500006, -78.66357645599999)",1,"Single Family",NA,35.8831487150001,-78.663576456
1909,2011,"4440 ARCHIBALD WAY
Raleigh, NC
(35.87922750000007, -78.56144856599997)",1,"Single Family",NA,35.8792275000001,-78.561448566
1911,2011,"716 RAVEL ST
Raleigh, NC
(35.773128848000056, -78.71042016899997)",1,"Single Family",NA,35.773128848,-78.710420169
10559,2011,"608 ESSINGTON PL
Raleigh, NC
(35.74400838200006, -78.65140144599997)",1,"Single Family",NA,35.7440083820001,-78.651401446
1936,2011,"5201 KNOLLWOOD RD
Raleigh, NC
(35.84837285000003, -78.63628005199996)",1,"Single Family",NA,35.84837285,-78.636280052
1938,2011,"1113 PENNCROSS CIRCLE
Raleigh, NC
(35.78979084300005, -78.54460451099999)",1,"Single Family",NA,35.789790843,-78.544604511
1942,2011,"509 OLD FARM RD
Raleigh, NC
(35.77594963400003, -78.73569662199998)",1,"Single Family",NA,35.775949634,-78.735696622
1943,2011,"500 KILLINGTON DR
Raleigh, NC
(35.86464767800004, -78.64297019999998)",1,"Single Family",NA,35.864647678,-78.6429702
4780,2011,"5640 TEALBROOK DR
Raleigh, NC
(35.74344030700007, -78.54318259499996)",1,"Single Family",NA,35.7434403070001,-78.543182595
4780,2011,"158 CEDAR ST
Raleigh, NC
(35.79412342200004, -78.63690113199993)",1,"Single Family",NA,35.794123422,-78.6369011319999
4780,2011,"1034 HAYNES ST
Raleigh, NC
(35.79403700100005, -78.63729751699998)",1,"Single Family",NA,35.794037001,-78.637297517
4780,2011,"1017 HAYNES ST
Raleigh, NC
(35.793362916000035, -78.63741389699999)",1,"Single Family",NA,35.793362916,-78.637413897
4780,2011,"1025 HAYNES ST
Raleigh, NC
(35.79355304300003, -78.63740467899999)",1,"Single Family",NA,35.793553043,-78.637404679
4780,2011,"1014 HARP ST
Raleigh, NC
(35.79329723600006, -78.63653701099997)",1,"Single Family",NA,35.7932972360001,-78.636537011
1945,2011,"2508 VALLEY HAVEN DR
Raleigh, NC
(35.74264062300006, -78.67067220699994)",1,"Single Family",NA,35.7426406230001,-78.6706722069999
1946,2011,"5912 PINE TREE COURT
Raleigh, NC
(35.86097074700007, -78.65147634499994)",1,"Single Family",NA,35.8609707470001,-78.6514763449999
4780,2011,"3609 ENDURING FREEDOM DR
Raleigh, NC
(35.73010955800004, -78.53075638799999)",1,"Single Family",NA,35.730109558,-78.530756388
4780,2011,"5917 BRAMBLETON AV
Raleigh, NC
(35.726308181000036, -78.55508336199995)",1,"Single Family",NA,35.726308181,-78.5550833619999
4780,2011,"5828 BRYANSTONE PL
Raleigh, NC
(35.726787530000024, -78.55677951999996)",1,"Single Family",NA,35.72678753,-78.55677952
4780,2011,"6409 HAWKHURST ST
Raleigh, NC
(35.84225538600003, -78.53321650999999)",1,"Single Family",NA,35.842255386,-78.53321651
4780,2011,"5704 ANGELFISH CT
Raleigh, NC
(35.75672265900005, -78.54505159599995)",1,"Single Family",NA,35.756722659,-78.545051596
4780,2011,"5304 PRONGHORN LN
Raleigh, NC
(35.75366335100006, -78.55851716099994)",1,"Single Family",NA,35.7536633510001,-78.5585171609999
4780,2011,"4305 CANDLE CT
Raleigh, NC
(35.83424702700006, -78.56655778399994)",1,"Single Family",NA,35.8342470270001,-78.5665577839999
1964,2011,"3119 QUINLEY PL
Raleigh, NC
(35.83048828400007, -78.58803401199998)",1,"Single Family",NA,35.8304882840001,-78.588034012
1974,2011,"4205 KILCULLEN DR
Raleigh, NC
(35.83738814800006, -78.59097348299997)",1,"Single Family",NA,35.8373881480001,-78.590973483
1974,2011,"1037 SUFFOLK BLVD
Raleigh, NC
(35.746829167000044, -78.66096077599997)",1,"Single Family",NA,35.746829167,-78.660960776
1977,2011,"509 N EAST ST
Raleigh, NC
(35.786551778000046, -78.63193479699999)",1,"Single Family",NA,35.786551778,-78.631934797
1982,2011,"817 BELMONT DR
Raleigh, NC
(35.76559407700006, -78.60356677099998)",1,"Single Family",NA,35.7655940770001,-78.603566771
1952,2011,"1029 HAYNES ST
Raleigh, NC
(35.793653291000055, -78.63739430899994)",1,"Single Family",NA,35.793653291,-78.6373943089999
1952,2011,"1021 HAYNES ST
Raleigh, NC
(35.79346316500005, -78.63741389699999)",1,"Single Family",NA,35.793463165,-78.637413897
1952,2011,"1013 HAYNES ST
Raleigh, NC
(35.79327303800005, -78.63742426799996)",1,"Single Family",NA,35.7932730380001,-78.637424268
1952,2011,"1009 HAYNES ST
Raleigh, NC
(35.79317279000003, -78.63743463799995)",1,"Single Family",NA,35.79317279,-78.6374346379999
1952,2011,"1005 HAYNES ST
Raleigh, NC
(35.79305295200004, -78.63743463799995)",1,"Single Family",NA,35.793052952,-78.6374346379999
1952,2011,"154 CEDAR ST
Raleigh, NC
(35.79413264100003, -78.63703133999996)",1,"Single Family",NA,35.794132641,-78.63703134
1952,2011,"162 CEDAR ST
Raleigh, NC
(35.79412342200004, -78.63678129499993)",1,"Single Family",NA,35.794123422,-78.6367812949999
1952,2011,"1024 HAYNES ST
Raleigh, NC
(35.79359798200005, -78.63733669399994)",1,"Single Family",NA,35.7935979820001,-78.6373366939999
1952,2011,"1014 HAYNES ST
Raleigh, NC
(35.79333871800003, -78.63734706499997)",1,"Single Family",NA,35.793338718,-78.637347065
1952,2011,"1004 HAYNES ST
Raleigh, NC
(35.79306793200004, -78.63736665399995)",1,"Single Family",NA,35.793067932,-78.6373666539999
1952,2011,"1021 HARP ST
Raleigh, NC
(35.79356341300007, -78.63658425399996)",1,"Single Family",NA,35.7935634130001,-78.636584254
1952,2011,"1013 HARP ST
Raleigh, NC
(35.79331336800004, -78.63660384299999)",1,"Single Family",NA,35.793313368,-78.636603843
1952,2011,"1005 HARP ST
Raleigh, NC
(35.79303336400005, -78.63662458399995)",1,"Single Family",NA,35.7930333640001,-78.6366245839999
1952,2011,"1018 HARP ST
Raleigh, NC
(35.79342744400003, -78.63652663999994)",1,"Single Family",NA,35.793427444,-78.6365266399999
1952,2011,"1026 HARP ST
Raleigh, NC
(35.79370744900007, -78.63650705199996)",1,"Single Family",NA,35.7937074490001,-78.636507052
1952,2011,"184 CEDAR ST
Raleigh, NC
(35.79410268100003, -78.63619132599996)",1,"Single Family",NA,35.794102681,-78.636191326
1952,2011,"188 CEDAR ST
Raleigh, NC
(35.79410268100003, -78.63601156999994)",1,"Single Family",NA,35.794102681,-78.6360115699999
1952,2011,"1027 N BLOUNT ST
Raleigh, NC
(35.79367288000003, -78.63568432199997)",1,"Single Family",NA,35.79367288,-78.635684322
1952,2011,"1019 N BLOUNT ST
Raleigh, NC
(35.79339287600004, -78.63569469299995)",1,"Single Family",NA,35.793392876,-78.6356946929999
1992,2011,"2434 QUARRY RIDGE LN
Raleigh, NC
(35.739084681000065, -78.58488713099996)",1,"Single Family",NA,35.7390846810001,-78.584887131
1995,2011,"108 GRAND AVE
Raleigh, NC
(35.79195367600005, -78.71491061099994)",1,"Single Family",NA,35.791953676,-78.7149106109999
1998,2011,"5042 LANGLEY CIR
Raleigh, NC
(35.85026374500006, -78.64521830199999)",1,"Single Family",NA,35.8502637450001,-78.645218302
1995,2011,"5203 DORCAS ST
Raleigh, NC
(35.792543644000034, -78.71435290599999)",1,"Single Family",NA,35.792543644,-78.714352906
2001,2011,"2201 PAULS PENNY LN
Raleigh, NC
(35.75007975400007, -78.69155961999996)",1,"Single Family",NA,35.7500797540001,-78.69155962
2014,2011,"207 WILMOT DR
Raleigh, NC
(35.78088600900003, -78.72542633499995)",1,"Single Family",NA,35.780886009,-78.725426335
2014,2011,"2607 BARMETTLER ST
Raleigh, NC
(35.79852283400004, -78.66827085199998)",2,"Single Family",NA,35.798522834,-78.668270852
2016,2011,"5324 GLASS RIDGE RD
Raleigh, NC
(35.84684377200006, -78.54084576799994)",1,"Single Family",NA,35.8468437720001,-78.5408457679999
2019,2011,"408 ST MARYS ST
Raleigh, NC
(35.78543176100004, -78.65070661999994)",1,"Single Family",NA,35.785431761,-78.6507066199999
2019,2011,"410 ST MARYS ST
Raleigh, NC
(35.78550205000005, -78.65070661999994)",1,"Single Family",NA,35.78550205,-78.6507066199999
2018,2011,"2712 WAYLAND DR
Raleigh, NC
(35.81317409800005, -78.66075912699995)",1,"Single Family",NA,35.813174098,-78.6607591269999
2020,2011,"4401 CURRIE CT
Raleigh, NC
(35.88171297200006, -78.71326284799994)",1,"Single Family",NA,35.8817129720001,-78.7132628479999
2023,2011,"3613 DEERING DR
Raleigh, NC
(35.880028336000066, -78.51026996999997)",1,"Single Family",NA,35.8800283360001,-78.51026997
2011,2011,"5022 TREMONT DRIVE
Raleigh, NC
(35.84970719200004, -78.61981740199997)",1,"Single Family",NA,35.849707192,-78.619817402
2011,2011,"5026 QUAIL HOLLOW DRIVE
Raleigh, NC
(35.85033749100006, -78.62096737899998)",1,"Single Family",NA,35.8503374910001,-78.620967379
2011,2011,"1000 HARDIMONT RD
Raleigh, NC
(35.83616327200008, -78.62306568399998)",1,"Single Family",NA,35.8361632720001,-78.623065684
2011,2011,"705 DARTMOUTH ROAD
Raleigh, NC
(35.83677628600003, -78.62839037799995)",1,"Single Family",NA,35.836776286,-78.6283903779999
2028,2011,"1300 N KING CHARLES RD
Raleigh, NC
(35.796136459000024, -78.60462456599998)",1,"Single Family",NA,35.796136459,-78.604624566
2028,2011,"1033 SUFFOLK BLVD
Raleigh, NC
(35.74668858900003, -78.66081097999995)",1,"Single Family",NA,35.746688589,-78.66081098
2028,2011,"2408 MILBURNIE RD
Raleigh, NC
(35.78906375300005, -78.60196855599997)",1,"Single Family",NA,35.7890637530001,-78.601968556
1594,2011,"3709- SARATOGA DR
Raleigh, NC
(35.83211184900006, -78.58737490699997)",1,"Single Family",NA,35.8321118490001,-78.587374907
2038,2011,"4724 TOMMANS TRL
Raleigh, NC
(35.83981715800007, -78.56221252899996)",1,"Single Family",NA,35.8398171580001,-78.562212529
2038,2011,"5404 GLORIETTA CIR
Raleigh, NC
(35.88472849400006, -78.73064156199996)",1,"Single Family",NA,35.8847284940001,-78.730641562
2035,2011,"101 ROSEHAVEN DR
Raleigh, NC
(35.858187987000065, -78.63816633699997)",1,"Single Family",NA,35.8581879870001,-78.638166337
2035,2011,"9328 LANGWOOD DR
Raleigh, NC
(35.90662184800004, -78.73139976399995)",1,"Single Family",NA,35.906621848,-78.7313997639999
2038,2011,"2013 TRAVIANNA CT
Raleigh, NC
(35.86349654900005, -78.60626080599997)",1,"Single Family",NA,35.863496549,-78.606260806
2044,2011,"307 HUDSON ST
Raleigh, NC
(35.80848661500005, -78.63730212599995)",1,"Single Family",NA,35.808486615,-78.637302126
2049,2011,"413 STACY ST
Raleigh, NC
(35.79758026800005, -78.67973490399999)",1,"Single Family",NA,35.797580268,-78.679734904
2059,2011,"11708 DELLCAIN CT
Raleigh, NC
(35.904340330000025, -78.80476439399996)",1,"Single Family",NA,35.90434033,-78.804764394
2063,2011,"2705 TRYON PINES DR
Raleigh, NC
(35.743615453000075, -78.66726606199995)",1,"Single Family",NA,35.7436154530001,-78.667266062
2064,2011,"1333 BEACON VILLAGE DR
Raleigh, NC
(35.80174807100008, -78.56997314699998)",1,"Single Family",NA,35.8017480710001,-78.569973147
2064,2011,"8400 HOBHOUSE CIR
Raleigh, NC
(35.89252483200005, -78.57215902599995)",1,"Single Family",NA,35.892524832,-78.572159026
2064,2011,"4241 LAKE WOODARD DR
Raleigh, NC
(35.80361822400005, -78.56965050799994)",1,"Single Family",NA,35.803618224,-78.5696505079999
2066,2011,"1507 RICOCHET DR
Raleigh, NC
(35.73476823400006, -78.61248888899996)",1,"Single Family",NA,35.7347682340001,-78.612488889
2067,2011,"4208 ARCHIBALD WY
Raleigh, NC
(35.876592232000064, -78.56030895999999)",1,"Single Family",NA,35.8765922320001,-78.56030896
2070,2011,"3812 BUCKRIDGE CT
Raleigh, NC
(35.87673741900005, -78.50735815299998)",1,"Single Family",NA,35.8767374190001,-78.507358153
2075,2011,"2232 LONG AND WINDING RD
Raleigh, NC
(35.750018684000054, -78.69309561099999)",1,"Single Family",NA,35.750018684,-78.693095611
2079,2011,"3304 CHESWICK DR
Raleigh, NC
(35.82622945000003, -78.63057625699997)",1,"Single Family",NA,35.82622945,-78.630576257
2089,2011,"824 CROSS LINK RD
Raleigh, NC
(35.74129936700007, -78.62413039299997)",1,"Single Family",NA,35.7412993670001,-78.624130393
2092,2011,"202 PARRISH ST
Raleigh, NC
(35.77795229900005, -78.61814428899999)",1,"Single Family",NA,35.777952299,-78.618144289
2098,2011,"701 FITZGERALD DR
Raleigh, NC
(35.75104997600005, -78.62642573799997)",1,"Single Family",NA,35.751049976,-78.626425738
2096,2011,"701 SOUTHGATE DR
Raleigh, NC
(35.747692623000034, -78.60121712799997)",1,"Single Family",NA,35.747692623,-78.601217128
1657,2011,"5849 PARKCHESTER RD
Raleigh, NC
(35.86028859600003, -78.56420136799994)",1,"Single Family",NA,35.860288596,-78.5642013679999
2097,2011,"1005- SAWMILL RD
Raleigh, NC
(35.88568373500004, -78.66300377199997)",1,"Single Family",NA,35.885683735,-78.663003772
2101,2011,"312 MAYWOOD AVE
Raleigh, NC
(35.760828239000034, -78.64998068299997)",1,"Single Family",NA,35.760828239,-78.649980683
2101,2011,"314 MAYWOOD AVE
Raleigh, NC
(35.760828239000034, -78.65012010899994)",1,"Single Family",NA,35.760828239,-78.6501201089999
2107,2011,"8804 WINDJAMMER DR
Raleigh, NC
(35.90057121600006, -78.66691576899996)",1,"Single Family",NA,35.9005712160001,-78.666915769
2113,2011,"5341 TRESTLEWOOD LN
Raleigh, NC
(35.75489398800005, -78.55115408099994)",1,"Single Family",NA,35.754893988,-78.5511540809999
2120,2011,"3129 JULIAN DR
Raleigh, NC
(35.825766233000024, -78.60298371699997)",1,"Single Family",NA,35.825766233,-78.602983717
2094,2011,"754 E WHITAKER MILL RD
Raleigh, NC
(35.80733318100005, -78.62610655599997)",1,"Single Family",NA,35.807333181,-78.626106556
2131,2011,"2114 REEVES RD
Raleigh, NC
(35.81122674100004, -78.63853276299994)",1,"Single Family",NA,35.811226741,-78.6385327629999
2131,2011,"2110 REEVES RD
Raleigh, NC
(35.811156452000034, -78.63849358499994)",1,"Single Family",NA,35.811156452,-78.6384935849999
2131,2011,"703 KIMBROUGH ST
Raleigh, NC
(35.808667523000054, -78.62916010299995)",1,"Single Family",NA,35.808667523,-78.6291601029999
2132,2011,"517 KILLINGTON DR
Raleigh, NC
(35.86428816700004, -78.64427112599998)",1,"Single Family",NA,35.864288167,-78.644271126
2121,2011,"313 GEORGETOWN RD
Raleigh, NC
(35.805407718000026, -78.63007386199996)",1,"Single Family",NA,35.805407718,-78.630073862
2121,2011,"315 GEORGETOWN RD
Raleigh, NC
(35.80542845900004, -78.62990447699997)",1,"Single Family",NA,35.805428459,-78.629904477
2134,2011,"5121 CHASTEAL TRL
Raleigh, NC
(35.73750836000005, -78.54919289699995)",1,"Single Family",NA,35.73750836,-78.549192897
2140,2011,"731 LONGITUDE WY
Raleigh, NC
(35.78461364000003, -78.54807633599995)",1,"Single Family",NA,35.78461364,-78.548076336
2136,2011,"7732 ACC BLVD
Raleigh, NC
(35.91425341100006, -78.77552639599998)",1,"Single Family",NA,35.9142534110001,-78.775526396
2146,2011,"408 WALTON ST
Raleigh, NC
(35.77398845000005, -78.60772650899997)",1,"Single Family",NA,35.77398845,-78.607726509
2152,2011,"29-S SWAIN ST
Raleigh, NC
(35.778758897000046, -78.62906676799997)",1,"Single Family",NA,35.778758897,-78.629066768
2152,2011,"31 S SWAIN ST
Raleigh, NC
(35.77866901900006, -78.62906676799997)",1,"Single Family",NA,35.7786690190001,-78.629066768
2152,2011,"33-S SWAIN ST
Raleigh, NC
(35.77857914100008, -78.62906676799997)",1,"Single Family",NA,35.7785791410001,-78.629066768
2152,2011,"314 N CARVER ST
Raleigh, NC
(35.78331962800007, -78.61566688299996)",1,"Single Family",NA,35.7833196280001,-78.615666883
2152,2011,"319 N CARVER ST
Raleigh, NC
(35.78359156600004, -78.61572449699997)",1,"Single Family",NA,35.783591566,-78.615724497
2152,2011,"320 N CARVER ST
Raleigh, NC
(35.78363881000007, -78.61565651199999)",1,"Single Family",NA,35.7836388100001,-78.615656512
2152,2011,"406 E SOUTH ST
Raleigh, NC
(35.77193277900005, -78.63327144399994)",1,"Single Family",NA,35.7719327790001,-78.6332714439999
2152,2011,"532 E EDENTON ST
Raleigh, NC
(35.78089292200008, -78.63062119599994)",1,"Single Family",NA,35.7808929220001,-78.6306211959999
2152,2011,"602 E HARGETT ST
Raleigh, NC
(35.77792349200007, -78.62900108799994)",1,"Single Family",NA,35.7779234920001,-78.6290010879999
2155,2011,"207 S PETTIGREW ST
Raleigh, NC
(35.77709961100004, -78.62076688199994)",1,"Single Family",NA,35.777099611,-78.6207668819999
2156,2011,"3104 MACKINAC ISLAND LN
Raleigh, NC
(35.73878569900006, -78.53349727999995)",1,"Single Family",NA,35.7387856990001,-78.5334972799999
2158,2011,"534 N EAST ST
Raleigh, NC
(35.78771904000007, -78.63181726499994)",1,"Single Family",NA,35.7877190400001,-78.6318172649999
2165,2011,"1000 GREGG ST
Raleigh, NC
(35.76771197100004, -78.62671380799998)",1,"Single Family",NA,35.767711971,-78.626713808
2165,2011,"1001 HOLMES ST
Raleigh, NC
(35.767733864000036, -78.62824749499998)",1,"Single Family",NA,35.767733864,-78.628247495
2166,2011,"3919 ST. JAMES CHURCH DR
Raleigh, NC
(35.834924569000066, -78.57095834799998)",1,"Single Family",NA,35.8349245690001,-78.570958348
2165,2011,"1510 E LANE ST
Raleigh, NC
(35.78322283600005, -78.61818116199998)",1,"Single Family",NA,35.783222836,-78.618181162
2165,2011,"308 S EAST ST
Raleigh, NC
(35.77620313600005, -78.63248443599997)",1,"Single Family",NA,35.776203136,-78.632484436
2165,2011,"504-E CABRRUS ST
Raleigh, NC
(35.773973470000044, -78.63220097399994)",1,"Single Family",NA,35.77397347,-78.6322009739999
2165,2011,"605 E MARTIN ST
Raleigh, NC
(35.776598368000066, -78.62885013899995)",1,"Single Family",NA,35.7765983680001,-78.628850139
2170,2011,"4912 AUBURN DR
Raleigh, NC
(35.85007938000007, -78.62618721599995)",1,"Single Family",NA,35.8500793800001,-78.6261872159999
2165,2011,"613 E MARTIN ST
Raleigh, NC
(35.77657762700005, -78.62833967799997)",1,"Single Family",NA,35.7765776270001,-78.628339678
2165,2011,"620 E DAVIE ST
Raleigh, NC
(35.775243285000045, -78.62827169299999)",1,"Single Family",NA,35.775243285,-78.628271693
2172,2011,"4621 WORTHINGTON LN
Raleigh, NC
(35.80667753300003, -78.55745936699998)",1,"Single Family",NA,35.806677533,-78.557459367
2175,2011,"1108 COUNTRY RIDGE DR
Raleigh, NC
(35.84790271900005, -78.61784123799998)",1,"Single Family",NA,35.847902719,-78.617841238
2165,2011,"740 ELLINGTON ST
Raleigh, NC
(35.77007299600007, -78.63457467499995)",1,"Single Family",NA,35.7700729960001,-78.634574675
930,2011,"5414 TOWN AND COUNTRY RD
Raleigh, NC
(35.85595716900008, -78.67678275799994)",1,"Single Family",NA,35.8559571690001,-78.6767827579999
2165,2011,"604 E MARTIN ST
Raleigh, NC
(35.77653268800003, -78.62850099699995)",2,"Single Family",NA,35.776532688,-78.6285009969999
2185,2011,"637-A S LAKESIDE DR
Raleigh, NC
(35.77285307900007, -78.73399633399998)",1,"Single Family",NA,35.7728530790001,-78.733996334
2189,2011,"948 FRIAR TUCK RD
Raleigh, NC
(35.764017755000054, -78.59672913099996)",1,"Single Family",NA,35.764017755,-78.596729131
2187,2011,"2305 HOOT OWL CT
Raleigh, NC
(35.75293741300004, -78.68018198899995)",1,"Single Family",NA,35.752937413,-78.6801819889999
2190,2011,"1149 BRIGHTON RD
Raleigh, NC
(35.79662041700004, -78.60839483199999)",1,"Single Family",NA,35.796620417,-78.608394832
2190,2011,"1305 CRABTREE BLVD
Raleigh, NC
(35.79576427200004, -78.59935748599997)",1,"Single Family",NA,35.795764272,-78.599357486
2195,2011,"7711 ACC BLVD
Raleigh, NC
(35.913447966000035, -78.77552409099997)",1,"Single Family",NA,35.913447966,-78.775524091
2203,2011,"5425 KISSIMMEE LN
Raleigh, NC
(35.89058784700006, -78.55065398999994)",1,"Single Family",NA,35.8905878470001,-78.5506539899999
2207,2011,"5129 HOLLY RIDGE FARM RD
Raleigh, NC
(35.846836858000074, -78.54270900699998)",1,"Single Family",NA,35.8468368580001,-78.542709007
2210,2011,"202 S PETTIGREW STREET
Raleigh, NC
(35.77735196000003, -78.62082449599995)",1,"Single Family",NA,35.77735196,-78.620824496
2211,2011,"5006 SIMMONS BRANCH TRL
Raleigh, NC
(35.77721483900007, -78.71792728499997)",1,"Single Family",NA,35.7772148390001,-78.717927285
2212,2011,"100 TALL ROCK CT
Raleigh, NC
(35.78238397500007, -78.59761177899998)",1,"Single Family",NA,35.7823839750001,-78.597611779
